-122.177,91.006,138.40186,36.49298,89.236
-122.177,88.906,138.40221,36.47406,89.258
-122.177,87.406,138.40246,36.46054,89.274
-121.877,91.906,138.40506,36.50113,89.227
-121.877,91.606,138.40511,36.49842,89.23
-121.877,91.306,138.40516,36.49572,89.233
-121.877,91.006,138.40521,36.49302,89.236
-121.877,89.506,138.40546,36.4795,89.252
-121.877,89.206,138.40551,36.4768,89.255
-121.877,88.906,138.40556,36.4741,89.258
-121.877,88.606,138.40561,36.47139,89.261
-121.877,88.306,138.40566,36.46869,89.264
-121.877,88.006,138.40571,36.46599,89.267
-121.877,87.706,138.40576,36.46329,89.27
-121.877,87.406,138.40581,36.46058,89.274
-121.877,86.506,138.40596,36.45247,89.283
-121.877,86.206,138.406,36.44977,89.286
-121.877,85.906,138.40605,36.44707,89.289
-121.877,85.606,138.4061,36.44436,89.292
-121.877,85.306,138.40615,36.44166,89.295
-121.577,94.006,138.40806,36.52009,89.205
-121.577,84.706,138.4096,36.4363,89.301
-121.277,84.706,138.41294,36.43634,89.301
-121.277,84.406,138.41299,36.43363,89.305
-120.977,95.206,138.41456,36.53098,89.192
-120.977,94.906,138.41461,36.52827,89.196
-120.977,94.606,138.41466,36.52557,89.199
-120.677,96.106,138.41777,36.53913,89.183
-120.677,95.806,138.41781,36.53642,89.186
-120.377,96.406,138.42107,36.54187,89.18
-120.377,84.106,138.42308,36.43105,89.308
-120.077,100.306,138.42378,36.57705,89.139
-120.077,100.006,138.42383,36.57434,89.142
-120.077,97.006,138.42432,36.54731,89.174
-120.077,96.706,138.42437,36.54461,89.177
-120.077,96.406,138.42442,36.54191,89.18
-120.077,84.106,138.42642,36.43109,89.307
-119.777,100.006,138.42718,36.57438,89.142
-119.777,83.806,138.42981,36.42842,89.311
-119.477,100.006,138.43053,36.57442,89.142
-119.477,83.806,138.43316,36.42846,89.31
-119.177,102.406,138.43349,36.59608,89.117
-119.177,100.006,138.43388,36.57446,89.142
-119.177,83.806,138.4365,36.4285,89.31
-118.277,103.606,138.44335,36.60701,89.105
-118.277,103.306,138.4434,36.60431,89.108
-118.277,103.006,138.44345,36.60161,89.111
-118.277,102.706,138.4435,36.59891,89.114
-118.277,102.406,138.44355,36.5962,89.117
-118.277,102.106,138.44359,36.5935,89.12
-118.277,83.806,138.44654,36.42862,89.31
-118.277,83.506,138.44659,36.42592,89.313
-118.277,83.206,138.44663,36.42321,89.317
-117.377,103.906,138.45336,36.60983,89.101
-117.077,104.206,138.45667,36.61258,89.098
-117.077,103.906,138.45671,36.60987,89.101
-117.077,82.006,138.4602,36.41256,89.329
-116.777,103.906,138.46007,36.60991,89.101
-116.777,82.006,138.46355,36.4126,89.329
-116.477,106.306,138.46304,36.63157,89.076
-116.477,106.006,138.46308,36.62887,89.079
-116.477,105.706,138.46313,36.62617,89.083
-116.477,105.406,138.46318,36.62346,89.086
-116.477,103.906,138.46342,36.60995,89.101
-116.477,82.006,138.46689,36.41263,89.329
-116.177,106.606,138.46634,36.63431,89.073
-115.577,107.206,138.47295,36.6398,89.067
-114.977,107.506,138.47962,36.64258,89.064
-114.977,81.106,138.48375,36.40471,89.338
-114.677,81.106,138.4871,36.40475,89.338
-114.377,82.306,138.49025,36.4156,89.325
-114.077,82.306,138.4936,36.41564,89.325
-112.877,107.506,138.50309,36.64284,89.063
-112.577,107.506,138.50645,36.64288,89.063
-112.277,107.506,138.5098,36.64292,89.063
-112.277,82.006,138.51371,36.41316,89.328
-111.977,107.506,138.51316,36.64295,89.063
-111.977,82.006,138.51706,36.4132,89.328
-111.677,82.006,138.5204,36.41323,89.328
-111.677,81.706,138.52044,36.41053,89.331
-111.377,82.006,138.52374,36.41327,89.328
