-121.277,93.406,138.41151,36.51472,89.211
-121.277,92.506,138.41166,36.50661,89.22
-121.277,91.606,138.41181,36.4985,89.23
-121.277,90.706,138.41196,36.49039,89.239
-121.277,89.806,138.4121,36.48229,89.249
-121.277,88.906,138.41225,36.47418,89.258
-121.277,88.006,138.4124,36.46607,89.267
-121.277,87.106,138.41255,36.45796,89.277
-121.277,86.206,138.4127,36.44985,89.286
-121.277,85.306,138.41284,36.44174,89.295
-119.477,100.606,138.43043,36.57983,89.136
-119.477,97.006,138.43102,36.54739,89.173
-119.477,96.106,138.43116,36.53928,89.183
-119.477,84.406,138.43306,36.43387,89.304
-118.577,101.506,138.44034,36.58805,89.127
-118.577,84.406,138.4431,36.43399,89.304
-117.677,103.306,138.4501,36.60439,89.108
-117.677,102.406,138.45025,36.59628,89.117
-117.677,101.506,138.45039,36.58817,89.126
-117.677,84.406,138.45313,36.4341,89.304
-117.677,83.506,138.45328,36.42599,89.313
-116.777,103.306,138.46016,36.60451,89.108
-116.777,82.606,138.46345,36.418,89.323
-115.877,106.006,138.46979,36.62895,89.079
-115.877,105.106,138.46993,36.62084,89.089
-115.877,104.206,138.47008,36.61273,89.098
-115.877,103.306,138.47022,36.60462,89.107
-115.877,82.606,138.47349,36.41812,89.322
-115.877,81.706,138.47363,36.41001,89.332
-114.977,106.906,138.47971,36.63717,89.07
-114.977,82.606,138.48352,36.41823,89.322
-114.977,81.706,138.48366,36.41012,89.332
-114.077,106.906,138.48977,36.63728,89.07
-113.177,106.906,138.49983,36.6374,89.07
-112.277,106.906,138.50989,36.63751,89.069
-112.277,82.606,138.51362,36.41857,89.322
-111.377,106.906,138.51996,36.63762,89.069
-111.377,82.606,138.52365,36.41868,89.322
-110.477,112.306,138.5292,36.68639,89.013
-110.477,111.406,138.52933,36.67828,89.022
-110.477,107.806,138.52988,36.64584,89.06
-110.477,106.906,138.53002,36.63773,89.069
-110.477,82.606,138.53369,36.41879,89.322
-110.477,81.706,138.53382,36.41068,89.331
-109.577,112.306,138.53927,36.6865,89.013
-109.577,82.606,138.54372,36.4189,89.321
-108.677,113.206,138.5492,36.69471,89.003
-108.677,112.306,138.54933,36.6866,89.013
-105.977,84.406,138.5836,36.43554,89.302
-105.977,83.506,138.58372,36.42743,89.312
-105.077,84.406,138.59363,36.43565,89.302
-104.177,114.106,138.59942,36.70335,88.993
-104.177,84.406,138.60367,36.43575,89.302
-104.177,52.906,138.60811,36.15191,89.628
-104.177,52.006,138.60824,36.1438,89.637
-103.277,84.406,138.6137,36.43585,89.302
-103.277,83.506,138.61383,36.42774,89.311
-103.277,66.406,138.61623,36.27366,89.488
-103.277,65.506,138.61636,36.26555,89.498
-103.277,64.606,138.61648,36.25744,89.507
-103.277,63.706,138.61661,36.24933,89.516
-103.277,53.806,138.61799,36.16012,89.618
-103.277,52.906,138.61811,36.15201,89.627
-103.277,52.006,138.61824,36.1439,89.637
-102.377,114.106,138.61956,36.70356,88.993
-102.377,67.306,138.62612,36.28187,89.479
-102.377,61.006,138.62699,36.2251,89.544
-102.377,52.006,138.62824,36.144,89.637
-101.477,115.006,138.6295,36.71177,88.983
-101.477,114.106,138.62963,36.70366,88.993
-101.477,67.306,138.63614,36.28197,89.479
-101.477,61.006,138.637,36.2252,89.544
-101.477,57.406,138.6375,36.19276,89.581
-101.477,56.506,138.63762,36.18465,89.59
-101.477,52.006,138.63824,36.1441,89.637
-101.477,45.706,138.6391,36.08733,89.701
-100.577,82.606,138.64406,36.41994,89.32
-100.577,67.306,138.64615,36.28207,89.479
-100.577,50.206,138.64848,36.12798,89.655
-100.577,45.706,138.64909,36.08743,89.701
-100.577,39.406,138.64994,36.03066,89.766
-99.677,115.906,138.64952,36.72008,88.974
-99.677,82.606,138.65409,36.42004,89.32
-99.677,81.706,138.65422,36.41193,89.329
-99.677,70.906,138.65568,36.31461,89.441
-99.677,68.206,138.65605,36.29028,89.469
-99.677,67.306,138.65617,36.28217,89.478
-99.677,50.206,138.65848,36.12808,89.655
-99.677,49.306,138.6586,36.11997,89.664
-99.677,48.406,138.65872,36.11186,89.673
